text,timestamp,fecha_legible,emocion,comment_length,word_count,bert_sentiment
no tengo internet en todo el dia,1714527391,2024-04-30 20:36:31,frustracion,32,7,neutral
😁 a claro entel bitel y movistar no les gusta esto. xd. win es win pe causita. 😱😅,1714234743,2024-04-27 11:19:03,sorpresa,81,18,positive
en la noche,1713966287,2024-04-24 08:44:47,confusion,11,3,neutral
wow 100 % fibra,1713934006,2024-04-23 23:46:46,sorpresa,15,4,neutral
"yo estoy contento con el blizzardnet, tanto como hacer subidas descargar y jugar online lo mejor, antes tenia el americanet pesimo para hacer subidas y jugar online.",1713856858,2024-04-23 02:20:58,consulta,165,27,neutral
"yo quise contratar fiberpro en carabayllo, pero la junta vecinal no deja instalar, solo permite internet inalambrico y es lo peor.",1713816758,2024-04-22 15:12:38,entusiasmo,130,21,neutral
pero hasta ahora no llega a las partes rurales de arequipa,1713761842,2024-04-21 23:57:22,queja,58,11,neutral
jajaja como malestar digo movistar,1713680283,2024-04-21 01:18:03,consulta,34,5,neutral
"al inicio era el mejor,ahora ya no",1713619831,2024-04-20 08:30:31,sorpresa,35,7,neutral
win no pasa nada: -te cobra por pasar a nat2. -en modo bridge tiene falla con los bancos.,1713616526,2024-04-20 07:35:26,consulta,89,18,neutral
ya denle el premio a sus gerentes de marketing,1713199970,2024-04-15 11:52:50,testimonio,46,9,neutral
pense que que era wind.,1713152669,2024-04-14 22:44:29,consulta,23,5,neutral
y al final el cable llegaba hasta el congreso 😂,1713039827,2024-04-13 15:23:47,frustracion,47,10,neutral
"jajaja que buena, literal, es la mera realidad",1713032800,2024-04-13 13:26:40,consulta,47,8,neutral
' equis d🤣,1712842997,2024-04-11 08:43:17,queja,10,3,neutral
yo estoy usando win hace dos anos y corre muy bien... por el momento tengo buen servicio,1712759420,2024-04-10 09:30:20,satisfaccion,88,17,neutral
win es lo mejor!!! ☺,1712524974,2024-04-07 16:22:54,decepcion,20,5,positive
me encanta win,1712401156,2024-04-06 05:59:16,entusiasmo,14,3,neutral
q bno asi sebe la realidad,1712360687,2024-04-05 18:44:47,decepcion,26,6,neutral
llego 1 ano con win. y no me fallaba! ahora no se que pasa por que el internet por ratos cae. 😔,1712347317,2024-04-05 15:01:57,consulta,95,22,neutral
me cambio a win...👍💪,1712333860,2024-04-05 11:17:40,queja,21,4,positive
no soy de win pero me identifico con el reclame,1712317741,2024-04-05 06:49:01,satisfaccion,47,10,neutral
que buen comercial,1712314586,2024-04-05 05:56:26,consulta,18,3,neutral
es hermoso,1712274998,2024-04-04 18:56:38,satisfaccion,10,2,neutral
"me pase de win a movistar, como decian que era fibra, pero ahora al probarlo, mejor regreso a win",1712262298,2024-04-04 15:24:58,consulta,97,19,neutral
vomistar ya fue,1712258665,2024-04-04 14:24:25,sorpresa,15,3,neutral
me estas diciendo que el internet sale del congreso. 😏,1712258608,2024-04-04 14:23:28,consulta,54,10,neutral
y tu chico de las noticias kien te contrato?,1712254870,2024-04-04 13:21:10,entusiasmo,45,9,neutral
🤣🤣buena su propaganda,1712246814,2024-04-04 11:06:54,satisfaccion,21,3,neutral
si a veces falla,1712248386,2024-04-04 11:33:06,frustracion,16,4,neutral
😂😂😂🤣🤣 la k... gada,1712245527,2024-04-04 10:45:27,satisfaccion,18,4,neutral
pero esq es la verdad ajjaja movistar y claro al hacerte cambio de fibra optica no te cambian desde el poste la fibra. esa es la cruel realidad,1712242776,2024-04-04 09:59:36,entusiasmo,143,28,neutral
buena senal no tengo problemas con win genial,1712240995,2024-04-04 09:29:55,testimonio,45,8,neutral
ya esta todo bien con inti & brayan sigues con tus ideales,1712237077,2024-04-04 08:24:37,testimonio,58,12,neutral
es de meses,1712225169,2024-04-04 05:06:09,satisfaccion,11,3,neutral
tengo win hace mas de 3 anos y todo chill bro 😁,1712218217,2024-04-04 03:10:17,sorpresa,47,12,positive
"win bajo su calidad de servicio y sus precios son elevados por eso opte por nubyx y me va de maravilla, aparte que el servicio de internet 100% fibra optica es muy bueno sus precios y promociones 👍",1712208570,2024-04-04 00:29:30,consulta,197,38,neutral
eso hace claro 🤣🤣🤣,1712202174,2024-04-03 22:42:54,frustracion,18,4,neutral
hay buenos comentarios 👍lo probare 😁,1712200824,2024-04-03 22:20:24,consulta,36,6,positive
decir la verdad ofende a las grandes empresas q abusan como movistar claro entel bitel y demas,1711997736,2024-04-01 13:55:36,consulta,94,17,neutral
uhmm,1711857314,2024-03-30 22:55:14,decepcion,4,1,neutral
"pues es la verdad, ya pase a 2 operadores diferentes, que dicen ser fibra optica pero nada, super lentos, lo malo de win que no tiene mucha cobertura 😔 por mi casa no ay win 🥺🥺",1711672970,2024-03-28 19:42:50,consulta,176,36,neutral
yo tengo win y si es bueno la red,1711216293,2024-03-23 12:51:33,queja,33,9,neutral
"no me puedo quejar de win ya tengo casi 3anos y no a fallado y me han subido la velocidad a 300, pero no habido incrementos del precio",1710856541,2024-03-19 08:55:41,consulta,134,28,neutral
que bacan este. comercial son unicos,1710852626,2024-03-19 07:50:26,consulta,36,6,neutral
aca en roma italia uso wind3 y es excelente espero llegar a peru y que sea lo mismo,1710756600,2024-03-18 05:10:00,consulta,83,18,neutral
yo tento win y no he tenido inconvenientes con ningun inconveniente y ya tengo 3 anos,1710524055,2024-03-15 12:34:15,sorpresa,85,16,neutral
y cuales son las empresas de comunicacion que gano con castillo...,1710455172,2024-03-14 17:26:12,consulta,66,11,neutral
buen comercial,1710452291,2024-03-14 16:38:11,entusiasmo,14,2,neutral
pedi darle de baja al servicio el 13 de febrero y hasta ahora no hacen nada y siguen facturando un servicio el cual no estoy utilizando los llamo y me dicen que el area que se encarga no esta disponib,1710442327,2024-03-14 13:52:07,consulta,200,40,neutral
"win tiene velocidad pero no 100% en cobertura de tu casa, dado que se necesita el pack de 2 mesh, que no cumplen en la entrega voy esperando 2 anos",1710294917,2024-03-12 20:55:17,consulta,147,30,neutral
🤣🤣🤣 rovistar!!!,1710215976,2024-03-11 22:59:36,satisfaccion,15,2,positive
"yo uso por mas de ano y medio y la verdad que no tengo problema hasta hoy, buena conexion y velocidad. excelente servicio",1710206603,2024-03-11 20:23:23,consulta,126,23,neutral
"con rovistas se me hiba la senal todos los dias x 1 hora, cambie a win y me va bien su serv. tec. es rapido",1710201942,2024-03-11 19:05:42,entusiasmo,107,25,neutral
win es lo mejor,1710201238,2024-03-11 18:53:58,frustracion,15,4,neutral
jaajajjajjaja que buenaaa win es todo,1710196989,2024-03-11 17:43:09,consulta,37,6,neutral
la pura verdad,1710193700,2024-03-11 16:48:20,satisfaccion,14,3,neutral
"todo bacan con win pero se va el inter y regresa uno quiere cancelar y te pasean, yo regrese a movistar",1710190995,2024-03-11 16:03:15,sorpresa,103,21,neutral
sera que se refiere a rovistar 🤔,1710184934,2024-03-11 14:22:14,consulta,32,7,neutral
cuando llegue a mi cerro doy mi opinion.,1710182773,2024-03-11 13:46:13,decepcion,40,8,neutral
jajajajajaj que buena!,1710182558,2024-03-11 13:42:38,consulta,22,3,neutral
la verdad es que win esta igual que los claro y movistar,1710176176,2024-03-11 11:56:16,consulta,56,12,neutral
lo quieres?lo tienes.,1710172745,2024-03-11 10:59:05,consulta,22,3,neutral
win god,1710170336,2024-03-11 10:18:56,decepcion,7,2,neutral
ya mas de un ano con win y todo bien 👍,1710161534,2024-03-11 07:52:14,decepcion,38,11,positive
"wow, comodo y excelente senal lo recomiendo",1710163200,2024-03-11 08:20:00,consulta,43,7,neutral
me divierte 💕💕 mucho,1710160493,2024-03-11 07:34:53,decepcion,20,4,positive
a mi me gusta su ratita ❤😊,1710158517,2024-03-11 07:01:57,entusiasmo,26,7,positive
ya tengo 2 anos en windrunner y todo bien,1710134397,2024-03-11 00:19:57,decepcion,41,9,neutral
win es mejor 👏 no pasa nada con claro,1710121036,2024-03-10 20:37:16,testimonio,37,9,positive
aqui ❤todos el win team 🔥,1710114298,2024-03-10 18:44:58,queja,25,6,positive
aqui ❤todos el win team 🔥,1710114298,2024-03-10 18:44:58,decepcion,25,6,positive
es una noticia pagada?,1710106239,2024-03-10 16:30:39,consulta,22,4,neutral
"el problema es q si hay averia.nunca,pero nunca lo reparan,fui una de las primeras en usar.pero se malogro y tuve q cambiar de inmediato!!",1710102417,2024-03-10 15:26:57,consulta,138,24,neutral
"tengo win y realmente estoy contenta, tienen buen fibra,y buenos precios.",1710098116,2024-03-10 14:15:16,consulta,73,11,positive
"winlover, por fin un internet rapido en mi casa",1710095214,2024-03-10 13:26:54,frustracion,47,9,neutral
win excelente su servicio pero muy caro,1710092919,2024-03-10 12:48:39,entusiasmo,39,7,neutral
"uso win hace dos anos y jamaaaas, jamaaass jajaj se me ha ido la senal. 100% recomendado.",1710091011,2024-03-10 12:16:51,entusiasmo,89,17,positive
hace poco pusieron una fibra del servicio movistar para mejorar la senal y fue todo lo contrario abajo la calida mal servicio 😌,1710090719,2024-03-10 12:11:59,decepcion,127,23,neutral
la hacen bien larga 😂,1710089778,2024-03-10 11:56:18,frustracion,21,5,neutral
el servicio es muy bueno!,1710087457,2024-03-10 11:17:37,entusiasmo,25,5,positive
quiero dar de baja a claro y en la llamada me hacen esperar y luego me mandan a un bot -. -,1710083495,2024-03-10 10:11:35,consulta,91,22,neutral
"movista* me dejaba un monton de cables, y cuando cambiaba su fibra, me dejo otro monton de cables, algunos siguen en los postes y n las casas",1710081522,2024-03-10 09:38:42,entusiasmo,141,27,neutral
"ya, pero cuando hay gente que si tiene inconvenientes con win y cuando quieren dar de baja el servicio ellos no los dejan irse 😮‍💨",1710081454,2024-03-10 09:37:34,consulta,131,25,neutral
"49 empresas? xd a parte de movistar, claro, entel y win cuales mas hay? -.-",1710083105,2024-03-10 10:05:05,consulta,75,15,neutral
pero porque me llamaron a mi celular 🥺😩😩,1710078122,2024-03-10 08:42:02,consulta,40,8,neutral
win 10/10 ✨,1710077888,2024-03-10 08:38:08,sorpresa,11,3,positive
estoy bien con claro,1710079336,2024-03-10 09:02:16,confusion,24,4,neutral
win no hay en mi distrito no me queda de otra que seguir con otro operador que no tiene fibra optica,1710077251,2024-03-10 08:27:31,consulta,100,21,neutral
y es la verdad,1710072238,2024-03-10 07:03:58,frustracion,14,4,neutral
win una empresa con muchos h... mis respetos,1710074425,2024-03-10 07:40:25,testimonio,44,8,neutral
y es la verdad,1710072238,2024-03-10 07:03:58,queja,14,4,neutral
que buena win jajajajja,1710069818,2024-03-10 06:23:38,consulta,23,4,neutral
divertido comercial 😂😂,1710065216,2024-03-10 05:06:56,consulta,22,3,neutral
buen comercial,1710061994,2024-03-10 04:13:14,confusion,14,2,neutral
"a mie pasearon 3 meses... con el cuento que un asesor me va contactar en 72 horas..es una farsa... cuando amenace reclamar a osiptel,recien me tomo la baja ese mismo momento.",1710048212,2024-03-10 00:23:32,consulta,175,31,neutral
yo tengo 2 anos y no he ningun problema,1710043191,2024-03-09 22:59:51,confusion,39,9,neutral
a que hora hablas de la marcha este 6 sobre la deforestacion de la amazonia,1709595016,2024-03-04 18:30:16,consulta,75,15,neutral
pero es la pura verdad,1709580317,2024-03-04 14:25:17,consulta,22,5,neutral
win no se va pero se pone muy lento movistar antes era lo mismo y ahora se va se resetea luz roja win va por ahi....,1709570086,2024-03-04 11:34:46,sorpresa,116,26,neutral
yo vivo entre san juan de miraflores y surco los precursores,1709570127,2024-03-04 11:35:27,sorpresa,60,11,neutral
win no pasa nada. confirmado,1709548397,2024-03-04 05:33:17,satisfaccion,28,5,neutral
"yo tengo win, no tengo problemas como tenia con otros operadores (porqueria), la competencia hace q mejores",1709534749,2024-03-04 01:45:49,consulta,107,17,neutral
"lo malo de win, es que el wifi es limitado a 7 metros y medio del router, y eso que mi depa es pequeno, no llega a la cocina o al bano.",1709468544,2024-03-03 07:22:24,consulta,135,32,neutral
aca en italia existe un wind sera el mismo?,1709460884,2024-03-03 05:14:44,decepcion,43,9,neutral
tengo win es muy. bueno no se va la senal,1709293044,2024-03-01 06:37:24,consulta,41,10,neutral
win es la voz,1709184316,2024-02-29 00:25:16,entusiasmo,13,4,neutral
a mi se me va el wifi a cada rato,1709144050,2024-02-28 13:14:10,decepcion,33,10,neutral
jajajaja jajajaja,1709131190,2024-02-28 09:39:50,entusiasmo,17,2,neutral
jaja win winn,1709126080,2024-02-28 08:14:40,decepcion,13,3,neutral
es verdad claro y movistar nos estafan!!!! 🥰😅,1709057974,2024-02-27 13:19:34,decepcion,45,8,positive
"nunca he tenido claro en casa, pero si movistar, win y ahora bitel, y la verdad que en general siempre tuve un buen internet hasta el movistar hfc era bueno ( soy de san luis)",1709056117,2024-02-27 12:48:37,consulta,175,35,neutral
"tengo win desde la pandemia y una sola vez se me fue el internet, para mi es el mejor internet del peru",1709043769,2024-02-27 09:22:49,queja,103,22,neutral
yo tengo winy todo perfecto,1709016929,2024-02-27 01:55:29,frustracion,27,5,neutral
yo tengo buena senal,1709005104,2024-02-26 22:38:24,decepcion,20,4,neutral
bueno el mio funciona muy veloz no me voveria a cambiar los de claro joden mucho con las llamadas y movistar la senal en muy mala,1709006433,2024-02-26 23:00:33,decepcion,129,26,neutral
lleve lleve lleve caseraaaa,1708994334,2024-02-26 19:38:54,decepcion,32,4,neutral
se la iso muy directa a movistar jajaja. movistar te da coaxial y te hace pensar que es fibra,1708986933,2024-02-26 17:35:33,consulta,93,19,neutral
"bueno yo estuve con los 3 operadores mv, cl y ent y me quedo con win la velocidad es mejor, pago menos muy buen internet",1708983584,2024-02-26 16:39:44,consulta,120,25,neutral
"llevo 1 ano con win y nunca eh tenido caidas ni la necesidad de llamar por cortes de senal, super rapido",1708964284,2024-02-26 11:18:04,sorpresa,104,21,neutral
pero tiene razon? tiene razon!!!😂😂😂,1708961249,2024-02-26 10:27:29,entusiasmo,35,5,neutral
algo de cierto tendra........,1708958131,2024-02-26 09:35:31,testimonio,29,4,neutral
yo creo que ese comercial va mas dirigido para claro que para movistar por el modelo de rauter,1708960182,2024-02-26 10:09:42,consulta,94,18,neutral
mo nos quedo otra cosa que dejar movistar por su pesimo servicio 😡. nos pasamos wim y hasta ahora todo perfecto 👌,1708957862,2024-02-26 09:31:02,consulta,113,22,neutral
yo no me quejo de win porque tengo la misma tarifa no se va la senal a cada rato es mucho mejor,1708954119,2024-02-26 08:28:39,consulta,95,22,neutral
yo sigo con mi choristar desde hace 10 anos y no se me va el internet 😎,1708951549,2024-02-26 07:45:49,entusiasmo,71,17,neutral
puse muchos operadores de cable de internet y me quedo con win no tengo ningun problema no me suben el precio cada rato estoy contenta,1708950904,2024-02-26 07:35:04,consulta,134,25,neutral
ellos van a ser parte del culto de loquear obviamente a los ratones.😃,1708940588,2024-02-26 04:43:08,consulta,69,13,neutral
con claro paso todo el dia sin internet y me llega en las noches,1708934933,2024-02-26 03:08:53,frustracion,64,14,neutral
win es lo mejor😇,1708934210,2024-02-26 02:56:50,entusiasmo,16,4,positive
"excelente senal, mejor que los otros de la competencia que es un desatre",1708932840,2024-02-26 02:34:00,consulta,72,13,neutral
soy win hace casi un ano y es excelente 🤗,1708931921,2024-02-26 02:18:41,entusiasmo,41,10,positive
win hace tanta publicidad pero creo no le falta mas cobertura,1708930297,2024-02-26 01:51:37,satisfaccion,61,11,neutral
jajajajajajaja,1708928566,2024-02-26 01:22:46,frustracion,14,1,neutral
win hasta ahora es la mejor,1708927649,2024-02-26 01:07:29,satisfaccion,27,6,neutral
en casa tengo win y bien la senal,1708924454,2024-02-26 00:14:14,entusiasmo,33,8,neutral
nolose win ese ric esta mal yo soy movistar hasta molesta toy 😂😂😂,1708919684,2024-02-25 22:54:44,decepcion,65,13,neutral
excelente servicio,1708912264,2024-02-25 20:51:04,entusiasmo,18,2,neutral
3 anos con win hasta ahora todo bien,1708907063,2024-02-25 19:24:23,confusion,36,8,neutral
yo renegaba de movistar el primer ano pero ya llevo 4 y la verdad super veloz y regalan mas de lo que contrataste en velocidad. super rapido.,1708897952,2024-02-25 16:52:32,consulta,141,27,neutral
😂😂 lo maximo win 👏🏼👏🏼👏🏼,1708898542,2024-02-25 17:02:22,confusion,23,5,positive
creo que se refiere al gobierno😁😁😁💪💪,1708882591,2024-02-25 12:36:31,consulta,36,6,positive
la verdad win es lo mejor nunca se me para ni nada us,1708875715,2024-02-25 10:41:55,sorpresa,53,13,neutral
win me cae chevere,1708872574,2024-02-25 09:49:34,sorpresa,18,4,neutral
para movistar,1708868850,2024-02-25 08:47:30,confusion,13,2,neutral
lo mejor de lo mejor no hay comparacion..,1708837788,2024-02-25 00:09:48,consulta,41,8,neutral
